pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips
1380005,2010,Arsenic,Two Harbors,Lake,Two Harbors,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),3613,27075
1390001,2010,Arsenic,Baudette,Lake of the Woods,Baudette,Groundwater,3.23 ug/L,3.23 ug/L,1103,27077
1390002,2010,Arsenic,Anchor Bay Park,Lake of the Woods,Baudette,Groundwater,2.28 ug/L,2.71 ug/L,100,27077
1400001,2010,Arsenic,Cleveland,Le Sueur,Cleveland,Groundwater,1.89 ug/L,1.89 ug/L,717,27079
1400003,2010,Arsenic,Elysian,Le Sueur,Elysian,Groundwater,5.47 ug/L,5.47 ug/L,656,27079
1400005,2010,Arsenic,Kasota,Le Sueur,Kasota,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),670,27079
1400006,2010,Arsenic,Valley Mobile Home Park,Le Sueur,Kasota,Groundwater,1.83 ug/L,1.83 ug/L,34,27079
1400007,2010,Arsenic,Kilkenny,Le Sueur,Kilkenny,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),134,27079
1400008,2010,Arsenic,Le Center,Le Sueur,LeCenter,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2504,27079
1400010,2010,Arsenic,LeSueur,Le Sueur,LeSueur,Groundwater,2.39 ug/L,2.39 ug/L,4331,27079
1400012,2010,Arsenic,Montgomery,Le Sueur,Montgomery,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2933,27079
1400013,2010,Arsenic,New Prague,Le Sueur,New Prague,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),7378,27079
1400019,2010,Arsenic,Lakes and Links Homeowners Association,Le Sueur,St. Peter,Groundwater,2.38 ug/L,3.6 ug/L,63,27079
1400015,2010,Arsenic,Waterville,Le Sueur,Waterville,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1883,27079
1410006,2010,Arsenic,Arco,Lincoln,Arco,Purchased Groundwater,1.15 ug/L,1.5 ug/L,74,27081
1410001,2010,Arsenic,Hendricks,Lincoln,Hendricks,Purchased Groundwater,1.15 ug/L,1.5 ug/L,707,27081
1410002,2010,Arsenic,Ivanhoe,Lincoln,Ivanhoe,Purchased Groundwater,1.15 ug/L,1.5 ug/L,559,27081
1410003,2010,Arsenic,Lake Benton,Lincoln,Lake Benton,Purchased Groundwater,1.15 ug/L,1.5 ug/L,676,27081
1410007,2010,Arsenic,Lincoln-Pipestone Rural Water System,Lincoln,Lake Benton,Groundwater,1.15 ug/L,1.5 ug/L,12271,27081
1410004,2010,Arsenic,Tyler,Lincoln,Tyler,Purchased Groundwater,1.15 ug/L,1.5 ug/L,1122,27081
1410005,2010,Arsenic,Verdi,Lincoln,Verdi,Purchased Groundwater,1.15 ug/L,1.5 ug/L,44,27081
1420001,2010,Arsenic,Balaton,Lyon,Balaton,Groundwater,0.76 ug/L,1.02 ug/L,645,27083
1420002,2010,Arsenic,Cottonwood,Lyon,Cottonwood,Groundwater,1.12 ug/L,1.12 ug/L,1212,27083
1420003,2010,Arsenic,Florence,Lyon,Florence,Purchased Groundwater,1.15 ug/L,1.5 ug/L,39,27083
1420011,2010,Arsenic,Garvin,Lyon,Garvin,Purchased Groundwater,0.5 ug/L,0.5 ug/L,135,27083
1420004,2010,Arsenic,Ghent,Lyon,Ghent,Purchased Groundwater,1.15 ug/L,1.5 ug/L,364,27083
1420012,2010,Arsenic,Fairview Township Water Association,Lyon,Green Valley,Purchased Groundwater,1.15 ug/L,1.5 ug/L,89,27083
1420005,2010,Arsenic,Lynd,Lyon,Lynd,Purchased Groundwater,1.15 ug/L,1.5 ug/L,448,27083
1420006,2010,Arsenic,Marshall,Lyon,Marshall,Groundwater,3.18 ug/L,3.18 ug/L,13680,27083
1420007,2010,Arsenic,Minneota,Lyon,Minneota,Purchased Groundwater,1.15 ug/L,1.5 ug/L,1380,27083
1420008,2010,Arsenic,Russell,Lyon,Russell,Purchased Groundwater,1.15 ug/L,1.5 ug/L,338,27083
1420009,2010,Arsenic,Taunton,Lyon,Taunton,Purchased Groundwater,1.15 ug/L,1.5 ug/L,139,27083
1420010,2010,Arsenic,Tracy,Lyon,Tracy,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2154,27083
1440001,2010,Arsenic,Bejou,Mahnomen,Bejou,Groundwater,1.15 ug/L,1.15 ug/L,91,27087
1440002,2010,Arsenic,Mahnomen,Mahnomen,Mahnomen,Groundwater,4.59 ug/L,4.59 ug/L,1222,27087
1440004,2010,Arsenic,Waubun,Mahnomen,Waubun,Groundwater,6.83 ug/L,6.83 ug/L,407,27087
1450001,2010,Arsenic,Alvarado,Marshall,Alvarado,Purchased Groundwater,1.15 ug/L,1.15 ug/L,366,27089
1450002,2010,Arsenic,Argyle,Marshall,Argyle,Groundwater,4.5 ug/L,4.5 ug/L,642,27089
1450004,2010,Arsenic,Kittson-Marshall Rural Water System,Marshall,Donaldson,Groundwater,1.06 ug/L,1.06 ug/L,952,27089
1450003,2010,Arsenic,Grygla,Marshall,Grygla,Groundwater,6.86 ug/L,6.86 ug/L,222,27089
1450013,2010,Arsenic,Holt,Marshall,Holt,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),80,27089
1450006,2010,Arsenic,Middle River,Marshall,Middle River,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),304,27089
1450007,2010,Arsenic,Newfolden,Marshall,Newfolden,Groundwater,4.99 ug/L,4.99 ug/L,374,27089
1450008,2010,Arsenic,Oslo,Marshall,Oslo,Groundwater,1.15 ug/L,1.15 ug/L,310,27089
1450009,2010,Arsenic,Stephen,Marshall,Stephen,Purchased Groundwater,1.06 ug/L,1.06 ug/L,659,27089
1450010,2010,Arsenic,Strandquist,Marshall,Strandquist,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),71,27089
1450011,2010,Arsenic,Viking,Marshall,Viking,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),105,27089
1450005,2010,Arsenic,Marshall-Polk Rural Water System,Marshall,Warren,Groundwater,1.15 ug/L,1.15 ug/L,3295,27089
1450012,2010,Arsenic,Warren,Marshall,Warren,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1567,27089
1460001,2010,Arsenic,Ceylon,Martin,Ceylon,Groundwater,1.03 ug/L,1.03 ug/L,369,27091
1460002,2010,Arsenic,Dunnell,Martin,Dunnell,Groundwater,6.53 ug/L,7.86 ug/L,163,27091
1460003,2010,Arsenic,Fairmont,Martin,Fairmont,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),10666,27091
1460004,2010,Arsenic,Granada,Martin,Granada,Groundwater,5.01 ug/L,5.01 ug/L,297,27091
1460006,2010,Arsenic,Northrop,Martin,Northrop,Groundwater,1.19 ug/L,1.19 ug/L,227,27091
1460007,2010,Arsenic,Sherburn,Martin,Sherburn,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1115,27091
1460009,2010,Arsenic,Trimont,Martin,Trimont,Groundwater,1.15 ug/L,1.15 ug/L,734,27091
1460010,2010,Arsenic,Truman,Martin,Truman,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1115,27091
1460011,2010,Arsenic,Welcome,Martin,Welcome,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),673,27091
1430001,2010,Arsenic,Biscay,McLeod,Biscay,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),113,27085
1430002,2010,Arsenic,Brownton,McLeod,Brownton,Groundwater,1.69 ug/L,2.11 ug/L,807,27085
1430003,2010,Arsenic,Glencoe,McLeod,Glencoe,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),5586,27085
1430004,2010,Arsenic,Hutchinson,McLeod,Hutchinson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),14178,27085
1430005,2010,Arsenic,Northview Court,McLeod,Hutchinson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),60,27085
1430006,2010,Arsenic,Lester Prairie,McLeod,Lester Prairie,Groundwater,2.96 ug/L,4.44 ug/L,1779,27085
1430007,2010,Arsenic,Plato,McLeod,Plato,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),319,27085
1430008,2010,Arsenic,Silver Lake,McLeod,Silver Lake,Groundwater,8.3 ug/L,8.3 ug/L,837,27085
1430009,2010,Arsenic,Stewart,McLeod,Stewart,Groundwater,25.4 ug/L,27.3 ug/L,564,27085
1430010,2010,Arsenic,Winsted,McLeod,Winsted,Groundwater,2.98 ug/L,3.09 ug/L,2355,27085
1470011,2010,Arsenic,Cosmos,Meeker,Cosmos,Groundwater,6.22 ug/L,6.22 ug/L,473,27093
1470002,2010,Arsenic,Darwin,Meeker,Darwin,Groundwater,null,null,257,27093
1470003,2010,Arsenic,Dassel,Meeker,Dassel,Groundwater,2.55 ug/L,2.55 ug/L,1469,27093
1470012,2010,Arsenic,Eden Valley,Meeker,Eden Valley,Groundwater,1.0 ug/L (ND),1.0 ug/L (ND),1042,27093
1470007,2010,Arsenic,Grove City,Meeker,Grove City,Groundwater,2.16 ug/L,2.16 ug/L,635,27093
1470008,2010,Arsenic,Litchfield,Meeker,Litchfield,Groundwater,4.67 ug/L,4.67 ug/L,6671,27093
1470010,2010,Arsenic,Watkins,Meeker,Watkins,Purchased Groundwater,1.0 ug/L,1.0 ug/L,948,27093
1480016,2010,Arsenic,Bock,Mille Lacs,Bock,Groundwater,1.36 ug/L,1.36 ug/L,106,27095
1480014,2010,Arsenic,Foreston,Mille Lacs,Foreston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),340,27095
1480001,2010,Arsenic,Isle,Mille Lacs,Isle,Groundwater,1.53 ug/L,1.58 ug/L,745,27095
1480002,2010,Arsenic,Milaca,Mille Lacs,Milaca,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2800,27095
1480003,2010,Arsenic,Onamia,Mille Lacs,Onamia,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),875,27095
1480004,2010,Arsenic,Green Acres Mobile Home Park,Mille Lacs,Onamia,Groundwater,2.44 ug/L,2.44 ug/L,80,27095
1480017,2010,Arsenic,Pease,Mille Lacs,Pease,Groundwater,1.09 ug/L,1.09 ug/L,242,27095
1480008,2010,Arsenic,Princeton,Mille Lacs,Princeton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),4727,27095
1480011,2010,Arsenic,Mille Lacs Island Resort,Mille Lacs,Wahkon,Groundwater,4.58 ug/L,4.58 ug/L,600,27095
1490009,2010,Arsenic,Bowlus,Morrison,Bowlus,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),276,27097
1490001,2010,Arsenic,Buckman,Morrison,Buckman,Groundwater,1.41 ug/L,1.68 ug/L,270,27097
1490002,2010,Arsenic,Little Falls,Morrison,Little Falls,Groundwater,2.93 ug/L,2.93 ug/L,8797,27097
1490003,2010,Arsenic,Motley,Morrison,Motley,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),671,27097
1490004,2010,Arsenic,Rich Prairie Sewer and Water District,Morrison,Pierz,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1600,27097
1490005,2010,Arsenic,Randall,Morrison,Randall,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),650,27097
1490006,2010,Arsenic,Royalton,Morrison,Royalton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1250,27097
1490007,2010,Arsenic,Swanville,Morrison,Swanville,Groundwater,2.26 ug/L,4.02 ug/L,351,27097
1490008,2010,Arsenic,Upsala,Morrison,Upsala,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),410,27097
1500001,2010,Arsenic,Adams,Mower,Adams,Groundwater,2.12 ug/L,2.12 ug/L,800,27099
1500002,2010,Arsenic,Austin Utilities,Mower,Austin,Groundwater,0.58 ug/L,1.04 ug/L,24854,27099
1500003,2010,Arsenic,Austin Mobile Home Park,Mower,Austin,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),59,27099
1500021,2010,Arsenic,City Limits,Mower,Austin,Groundwater,2.17 ug/L,2.17 ug/L,40,27099
1500017,2010,Arsenic,Brownsdale,Mower,Brownsdale,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),682,27099
1500006,2010,Arsenic,Dexter,Mower,Dexter,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),342,27099
1500023,2010,Arsenic,Haven Hutterian Brethren,Mower,Dexter,Groundwater,null,null,57,27099
1500007,2010,Arsenic,Elkton,Mower,Elkton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),152,27099
1500008,2010,Arsenic,Grand Meadow,Mower,Grand Meadow,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1154,27099
1500022,2010,Arsenic,Lansing Township,Mower,Lansing Township,Groundwater,3.06 ug/L,3.06 ug/L,180,27099
1500009,2010,Arsenic,LeRoy,Mower,LeRoy,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),937,27099
1500011,2010,Arsenic,Lyle,Mower,Lyle,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),553,27099
1500013,2010,Arsenic,Mapleview,Mower,Mapleview,Groundwater,1.84 ug/L,1.84 ug/L,183,27099
1500012,2010,Arsenic,Racine,Mower,Racine,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),425,27099
1500014,2010,Arsenic,Rose Creek,Mower,Rose Creek,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),400,27099
1500015,2010,Arsenic,Sargeant,Mower,Sargeant,Groundwater,2.67 ug/L,3.92 ug/L,61,27099
1500016,2010,Arsenic,Waltham,Mower,Waltham,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),187,27099
1510001,2010,Arsenic,Avoca,Murray,Avoca,Groundwater,5.57 ug/L,5.57 ug/L,142,27101
1510002,2010,Arsenic,Chandler,Murray,Chandler,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),270,27101
1510003,2010,Arsenic,Currie,Murray,Currie,Groundwater,2.55 ug/L,2.55 ug/L,232,27101
1510010,2010,Arsenic,Dovray,Murray,Dovray,Purchased Groundwater,0.5 ug/L,0.5 ug/L,54,27101
1510005,2010,Arsenic,Fulda,Murray,Fulda,Groundwater,1.06 ug/L,1.06 ug/L,1301,27101
1510006,2010,Arsenic,Hadley,Murray,Hadley,Groundwater,null,null,56,27101
1510007,2010,Arsenic,Iona,Murray,Iona,Groundwater,5.07 ug/L,5.07 ug/L,137,27101
1510008,2010,Arsenic,Lake Wilson,Murray,Lake Wilson,Groundwater,2.17 ug/L,2.17 ug/L,247,27101
1510009,2010,Arsenic,Slayton,Murray,Slayton,Groundwater,1.22 ug/L,1.22 ug/L,2136,27101
1520001,2010,Arsenic,Courtland,Nicollet,Courtland,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),611,27103
1520007,2010,Arsenic,Klossner Water Association,Nicollet,Klossner,Groundwater,1.1 ug/L,1.1 ug/L,54,27103
1520002,2010,Arsenic,Lafayette,Nicollet,Lafayette,Groundwater,2.33 ug/L,2.33 ug/L,504,27103
1520004,2010,Arsenic,Nicollet,Nicollet,Nicollet,Groundwater,2.51 ug/L,2.51 ug/L,1111,27103
1520005,2010,Arsenic,North Mankato,Nicollet,North Mankato,Groundwater,0.97 ug/L,1.44 ug/L,13462,27103
1520006,2010,Arsenic,Saint Peter,Nicollet,St. Peter,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),11758,27103
1530001,2010,Arsenic,Adrian,Nobles,Adrian,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1211,27105
1530003,2010,Arsenic,Brewster,Nobles,Brewster,Purchased Groundwater,1.15 ug/L,1.5 ug/L,473,27105
1530004,2010,Arsenic,Dundee,Nobles,Dundee,Purchased Groundwater,0.5 ug/L,0.5 ug/L,68,27105
1530005,2010,Arsenic,Ellsworth,Nobles,Ellsworth,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),456,27105
1530006,2010,Arsenic,Leota,Nobles,Leota,Purchased Groundwater,1.15 ug/L,1.5 ug/L,209,27105
1530007,2010,Arsenic,Lismore,Nobles,Lismore,Purchased Groundwater,1.15 ug/L,1.5 ug/L,229,27105
1530012,2010,Arsenic,Reading,Nobles,Reading,Purchased Groundwater,1.15 ug/L,1.5 ug/L,75,27105
1530008,2010,Arsenic,Round Lake,Nobles,Round Lake,Groundwater,1.15 ug/L,1.5 ug/L,376,27105
1530009,2010,Arsenic,Rushmore,Nobles,Rushmore,Groundwater,2.26 ug/L,2.26 ug/L,342,27105
1530010,2010,Arsenic,Wilmont,Nobles,Wilmont,Groundwater,1.15 ug/L,1.5 ug/L,339,27105
1530011,2010,Arsenic,Worthington,Nobles,Worthington,Groundwater,1.3 ug/L,1.3 ug/L,12827,27105
1540001,2010,Arsenic,Ada,Norman,Ada,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1709,27107
1540002,2010,Arsenic,Borup,Norman,Borup,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),91,27107
1540011,2010,Arsenic,Flom Township,Norman,Flom,Groundwater,7.14 ug/L,12.9 ug/L,26,27107
1540010,2010,Arsenic,Gary,Norman,Gary,Groundwater,3.11 ug/L,3.11 ug/L,204,27107
1540003,2010,Arsenic,Halstad,Norman,Halstad,Groundwater,1.02 ug/L,1.02 ug/L,597,27107
1540004,2010,Arsenic,Hendrum,Norman,Hendrum,Groundwater,4.78 ug/L,6.4 ug/L,307,27107
1540006,2010,Arsenic,Perley,Norman,Perley,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27107
1540007,2010,Arsenic,Shelly,Norman,Shelly,Groundwater,0.9 ug/L,1.3 ug/L,191,27107
1540008,2010,Arsenic,Twin Valley,Norman,Twin Valley,Groundwater,2.27 ug/L,2.27 ug/L,900,27107
1550001,2010,Arsenic,Byron,Olmsted,Byron,Groundwater,1.26 ug/L,2.01 ug/L,5039,27109
1550002,2010,Arsenic,Country Home Trailer Park,Olmsted,Byron,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),56,27109
1550005,2010,Arsenic,Chosen Valley Mobile Home Park,Olmsted,Chatfield,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),73,27109
1550004,2010,Arsenic,Dover,Olmsted,Dover,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),747,27109
1550006,2010,Arsenic,Eyota,Olmsted,Eyota,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2023,27109
1550008,2010,Arsenic,"Oronoco Estates MHC, LLC.",Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),505,27109
1550009,2010,Arsenic,Clearwater Well Company,Olmsted,Oronoco,Groundwater,2.27 ug/L,2.27 ug/L,65,27109
1550031,2010,Arsenic,Kings Park - Hyland Addition,Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),40,27109
1550036,2010,Arsenic,Oronoco,Olmsted,Oronoco,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),800,27109
1550003,2010,Arsenic,Zumbro Ridge Estates,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),225,27109
1550010,2010,Arsenic,Rochester,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),111800,27109
1550016,2010,Arsenic,Sunrise Mobile Home Park,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),32,27109
1550020,2010,Arsenic,Chester Heights,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),300,27109
1550029,2010,Arsenic,Hallmark Terrace Mobile Home Park,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),170,27109
1550035,2010,Arsenic,Briarwood Subdivision,Olmsted,Rochester,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27109
1550026,2010,Arsenic,Stewartville,Olmsted,Stewartville,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),6086,27109
1560001,2010,Arsenic,Battle Lake,Otter Tail,Battle Lake,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),875,27111
1560004,2010,Arsenic,Battle Lake Mobile Home Park,Otter Tail,Battle Lake,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),31,27111
1560008,2010,Arsenic,Dalton,Otter Tail,Dalton,Groundwater,3.39 ug/L,3.39 ug/L,256,27111
1560007,2010,Arsenic,Deer Creek,Otter Tail,Deer Creek,Groundwater,3.47 ug/L,3.47 ug/L,322,27111
1560028,2010,Arsenic,Elizabeth,Otter Tail,Elizabeth,Groundwater,4.38 ug/L,5.37 ug/L,175,27111
1560014,2010,Arsenic,Fergus Falls,Otter Tail,Fergus Falls,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),13215,27111
1560030,2010,Arsenic,River and Woods Mobile Home Park,Otter Tail,Fergus Falls,Groundwater,10.83 ug/L,11.1 ug/L,25,27111
1560016,2010,Arsenic,Henning,Otter Tail,Henning,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),802,27111
1560017,2010,Arsenic,New York Mills,Otter Tail,New York Mills,Groundwater,1.65 ug/L,1.65 ug/L,1190,27111
1560032,2010,Arsenic,Ottertail,Otter Tail,Ottertail,Purchased Groundwater,0.5 ug/L,0.5 ug/L,425,27111
1560018,2010,Arsenic,Parkers Prairie,Otter Tail,Parkers Prairie,Groundwater,1.71 ug/L,1.71 ug/L,1012,27111
1560019,2010,Arsenic,Pelican Rapids,Otter Tail,Pelican Rapids,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),2476,27111
1560035,2010,Arsenic,Stony Bar Association,Otter Tail,Pelican Rapids,Groundwater,2.29 ug/L,2.29 ug/L,36,27111
1560023,2010,Arsenic,Perham,Otter Tail,Perham,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),3000,27111
1560026,2010,Arsenic,Underwood,Otter Tail,Underwood,Groundwater,5.72 ug/L,5.72 ug/L,341,27111
1560029,2010,Arsenic,Vergas,Otter Tail,Vergas,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),322,27111
1570001,2010,Arsenic,Goodridge,Pennington,Goodridge,Groundwater,2.5 ug/L (ND),2.5 ug/L (ND),134,27113
1570002,2010,Arsenic,Saint Hilaire,Pennington,St. Hilaire,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),283,27113
1570003,2010,Arsenic,Thief River Falls,Pennington,Thief River Falls,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),8636,27113
1570004,2010,Arsenic,Basswood Mobile Home Park,Pennington,Thief River Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),30,27113
1570005,2010,Arsenic,Aaseby Court,Pennington,Thief River Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),50,27113
1570006,2010,Arsenic,Country Estates Mobile Home Park,Pennington,Thief River Falls,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27113
1580001,2010,Arsenic,Askov,Pine,Askov,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),359,27115
1580017,2010,Arsenic,Brook Park,Pine,Brook Park,Groundwater,1.16 ug/L,1.16 ug/L,139,27115
1580002,2010,Arsenic,Finlayson,Pine,Finlayson,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),315,27115
1580004,2010,Arsenic,Riverside Seniors Community,Pine,Grasston,Groundwater,2.93 ug/L,2.93 ug/L,40,27115
1580005,2010,Arsenic,Hinckley,Pine,Hinckley,Groundwater,1.12 ug/L,1.12 ug/L,1805,27115
1580008,2010,Arsenic,Pine City,Pine,Pine City,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),3127,27115
1580016,2010,Arsenic,Pokegama Estates Community Well,Pine,Pine City,Groundwater,2.84 ug/L,2.84 ug/L,55,27115
1580019,2010,Arsenic,Woischke's Island Resort I,Pine,Pine City,Groundwater,2.43 ug/L,2.7 ug/L,400,27115
1580023,2010,Arsenic,Cross Lake Housing Development,Pine,Pine City,Groundwater,2.07 ug/L,2.07 ug/L,150,27115
1580010,2010,Arsenic,Sandstone,Pine,Sandstone,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1549,27115
1580012,2010,Arsenic,Federal Correctional Institution,Pine,Sandstone,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1587,27115
1580006,2010,Arsenic,Sun Bay Mobile Home Park Campground,Pine,Sturgeon Lake,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),90,27115
1580021,2010,Arsenic,Sturgeon Lake,Pine,Sturgeon Lake,Groundwater,2.21 ug/L,2.21 ug/L,430,27115
1580014,2010,Arsenic,MN Correctional Facility - Willow River,Pine,Willow River,Groundwater,2.68 ug/L,2.68 ug/L,240,27115
1580020,2010,Arsenic,Willow River,Pine,Willow River,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),410,27115
1590001,2010,Arsenic,Edgerton,Pipestone,Edgerton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1189,27117
1590011,2010,Arsenic,Hatfield Municipal Water Supply,Pipestone,Hatfield,Purchased Groundwater,1.15 ug/L,1.5 ug/L,54,27117
1590010,2010,Arsenic,Holland,Pipestone,Holland,Purchased Groundwater,1.15 ug/L,1.5 ug/L,182,27117
1590003,2010,Arsenic,Ihlen,Pipestone,Ihlen,Purchased Groundwater,1.15 ug/L,1.5 ug/L,60,27117
1590004,2010,Arsenic,Jasper,Pipestone,Jasper,Purchased Groundwater,1.15 ug/L,1.5 ug/L,623,27117
1590012,2010,Arsenic,Heartland Colony,Pipestone,Lake Benton,Groundwater,4.44 ug/L,4.44 ug/L,82,27117
1590005,2010,Arsenic,Pipestone,Pipestone,Pipestone,Groundwater,1.63 ug/L,2.1 ug/L,4317,27117
1590007,2010,Arsenic,Ruthton,Pipestone,Ruthton,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),241,27117
1590008,2010,Arsenic,Trosky,Pipestone,Trosky,Purchased Groundwater,1.15 ug/L,1.5 ug/L,86,27117
1590009,2010,Arsenic,Woodstock,Pipestone,Woodstock,Purchased Groundwater,1.15 ug/L,1.5 ug/L,124,27117
1600014,2010,Arsenic,Beltrami,Polk,Beltrami,Groundwater,6.49 ug/L,6.49 ug/L,107,27119
1600001,2010,Arsenic,Climax,Polk,Climax,Groundwater,9.74 ug/L,13.7 ug/L,269,27119
1600002,2010,Arsenic,Crookston,Polk,Crookston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),7885,27119
1600004,2010,Arsenic,East Grand Forks,Polk,East Grand Forks,Surface Water,0.5 ug/L (ND),0.5 ug/L (ND),8581,27119
1600005,2010,Arsenic,Erskine,Polk,Erskine,Groundwater,3.93 ug/L,3.94 ug/L,500,27119
1600008,2010,Arsenic,Fertile,Polk,Fertile,Groundwater,1.0 ug/L,1.0 ug/L,840,27119
1600009,2010,Arsenic,Fisher,Polk,Fisher,Purchased Groundwater,1.15 ug/L,1.15 ug/L,432,27119
1600010,2010,Arsenic,Fosston,Polk,Fosston,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),1517,27119
1600011,2010,Arsenic,McIntosh,Polk,McIntosh,Groundwater,5.3 ug/L,5.44 ug/L,621,27119
1600012,2010,Arsenic,Nielsville,Polk,Nielsville,Groundwater,8.01 ug/L,9.95 ug/L,89,27119
1600013,2010,Arsenic,Winger,Polk,Winger,Groundwater,3.75 ug/L,3.75 ug/L,220,27119
1610001,2010,Arsenic,Cyrus,Pope,Cyrus,Groundwater,3.07 ug/L,3.07 ug/L,288,27121
1610003,2010,Arsenic,Glenwood,Pope,Glenwood,Groundwater,1.0 ug/L,1.5 ug/L,2594,27121
1610009,2010,Arsenic,Village of Bay Crest,Pope,Glenwood,Groundwater,0.5 ug/L (ND),0.5 ug/L (ND),60,27121
